score,API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
0.1584463268518448,Realty Mole Property,https://rapidapi.com/realtymole/api/realty-mole-property-api/,realty-mole-property-api.p.rapidapi.com,GET:Property Record by Id,"Returns a single property record matching the specified id, if it exists. Property ids can be obtained via the /properties, /saleListings or /rentalListings endpoints.",Property Data,"[{'参数名': ['propertyId'], '参数类型': ['STRING'], '参数注意事项': ['The id of the property record to return']}]",[{}]
0.1583530604839325,FatturaCheck,https://rapidapi.com/simontribus1996/api/fatturacheck/,fatturacheck.p.rapidapi.com,POST:XML to PDF Endpoint,"Converts a ""Fattura elettronica""-XML into a PDF file",,[{}],[{}]
0.15809044241905212,Paperlit,https://rapidapi.com/Paperlit/api/paperlit/,paperlit.p.rapidapi.com,GET:List Publication's Issues,List of publication's issues,Issues,"[{'参数名': ['projectid', 'publicationid'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
0.15780675411224365,Woo-temp,https://rapidapi.com/matigrat/api/woo-temp/,woo-temp.p.rapidapi.com,GET:levels_category,get levels category,,[{}],[{}]
0.15762440860271454,WINART,https://rapidapi.com/winart/api/winart/,winart.p.rapidapi.com,GET:WINART,"WINART là nhà cung cấp các giải pháp thi công lắp đặt hàng đầu về mành rèm tại thị trường Hà Nội nói riêng và Việt Nam nói chung. WinArt mang đến cho bạn một thế giới mành rèm với đa dạng kiểu dáng, mẫu mã và những công năng ưu việt.Dây chuyền và nguyên vật liệu sản xuất đồng ...",,[{}],[{}]
0.15762361884117126,Paperlit,https://rapidapi.com/Paperlit/api/paperlit/,paperlit.p.rapidapi.com,GET:Project,Retrieve information about the specific project,Projects,"[{'参数名': ['projectid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.15715935826301575,VAT validation and tax rates,https://rapidapi.com/standingapi-standingapi-default/api/vat-validation-and-tax-rates/,vat-validation-and-tax-rates.p.rapidapi.com,GET:VAT validation API endpoint,"The Validate Endpoint takes a VAT number in the request, checks if that number is valid, and if it is valid, returns addition details about the company associated with that VAT number.",,"[{'参数名': ['vat_number'], '参数类型': ['STRING'], '参数注意事项': ['The VAT number to validate.']}]",[{}]
0.156782329082489,Random 1001 Functions,https://rapidapi.com/tec-2-scale-tec-2-scale-default/api/random-1001-functions/,random-1001-functions.p.rapidapi.com,POST:Generate Number,"Experience the convenience of our GenerateDecimal service, designed to produce random numbers within a specified range. Ideal for developers, testers, and professionals in need of unique numerical data for various applications.",,[{}],[{}]
0.1567727029323578,Apartments.com,https://rapidapi.com/epctex-epctex-default/api/apartments-com1/,apartments-com1.p.rapidapi.com,GET:getPropertyImages,Returns all the images and virtual tour links of a property by its ID,Image,"[{'参数名': ['propertyId'], '参数类型': ['STRING'], '参数注意事项': ['Property ID']}]",[{}]
0.15652525424957275,Quotation Service for Domestic Helper Insurance,https://rapidapi.com/duttagoutam/api/quotation-service-for-domestic-helper-insurance/,quotation-service-for-domestic-helper-insurance.p.rapidapi.com,POST:quote,Accept type for the current request,,[{}],[{}]
0.15622250735759735,User Auth,https://rapidapi.com/tvu-networks-tvu-networks-default/api/user-auth2/,user-auth2.p.rapidapi.com,GET:listBoxServices,获取九宫格列表,,"[{'参数名': ['session'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.1562015414237976,HTML to PDF,https://rapidapi.com/proapi/api/html-to-pdf/,html-to-pdf.p.rapidapi.com,GET:HTML to PDF,Submit the URL of the HTML you want to convert. You can also provide a list of space-separated URLs that will be merged into the same PDF-File.,,[{}],"[{'参数名': ['viewport', 'margin-left', 'margin-bottom', 'margin-top', 'dpi', 'output', 'grayscale', 'format', 'margin', 'margin-right'], '参数类型': ['STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'STRING', 'BOOLEAN', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['Size of the ""browser window"" that renders your page (default: 1366x768)', 'margin in millimeters on left border', 'margin in millimeters on bottom border', 'margin in millimeters on top border', 'change the dpi of the document (default: 75)', 'What to return: ""data"": binary data of pdf or ""fileurl"": url of generated pdf-file for download', 'Render the pdf in greyscale (default: false)', 'Paper format: A4, letter, A3, … (default: A4)', 'margin in millimeters on all 4 borders (default: 0)', 'margin in millimeters on right border']}]"
0.15564647316932678,Idealista,https://rapidapi.com/scraperium/api/idealista7/,idealista7.p.rapidapi.com,GET:List Commercial Properties,List Commercial Properties.,Properties Listing,[{}],"[{'参数名': ['minPrice', 'maxPrice', 'minSize', 'maxSize', 'buildingTypes'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', 'Pick between: premises|industrialBuilding. To use both, join with comma (String should be premises,industrialBuilding).']}]"
0.15532991290092468,Datafield,https://rapidapi.com/antoinederoche/api/datafield-1/,community-datafield.p.rapidapi.com,POST:*Get Token,A token is mandatory to call an API successfully. The provided user must be an account admin.,,[{}],[{}]
0.15528340637683868,ZenPayroll,https://rapidapi.com/zenpayroll/api/zenpayroll/,community-zenpayroll.p.rapidapi.com,PUT:Update Payroll,"This endpoint allows you to update information for one or more employees for a specific payroll. The payrolls are identified by their pay periods' start_date and end_date. Both are required and must correspond with an existing, unprocessed payroll. If the dates do not match, ...",Payrolls,"[{'参数名': ['access_token', 'company_id', 'pay_period_start_date'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['See http://docs.zenpayroll.com/v1/examples/authentication/', '', '']}]",[{}]
0.1544913351535797,CPF Format Validation,https://rapidapi.com/mainrenzossn/api/cpf-format-validation/,cpf-format-validation.p.rapidapi.com,GET:TOKEN,Returns the authentication token.,,[{}],[{}]
0.15429863333702087,Realty in US,https://rapidapi.com/apidojo/api/realty-in-us/,realty-in-us.p.rapidapi.com,GET:properties/v3/get-photos,Get photos of a property,properties,"[{'参数名': ['property_id'], '参数类型': ['STRING'], '参数注意事项': ['The value of property_id field returned in …/properties/…/list endpoint']}]",[{}]
0.15400294959545135,What3WordsConverter,https://rapidapi.com/gwhitdev/api/what3wordsconverter/,what3wordsconverter.p.rapidapi.com,POST:convert-single-postcode,Convert a single postcode.,,[{}],[{}]
0.15388794243335724,Concord Contract Management,https://rapidapi.com/concordworldwide/api/concord-contract-management/,concordworldwide-concord-contract-management-v1.p.rapidapi.com,GET:Get PDF,Requests the PDF version of a contract using the contract's unique identifier.,,[{}],[{}]
0.1529064178466797,Maintenanceman.nl asset management API,https://rapidapi.com/bheijkoop/api/maintenanceman-nl-asset-management-api/,maintenanceman-nl-asset-management-api.p.rapidapi.com,POST:getSchedule,Array of schedule items.,schedule,[{}],[{}]
0.15267035365104675,Idealista,https://rapidapi.com/scraperium/api/idealista7/,idealista7.p.rapidapi.com,GET:List New Homes,"List new home properties with the requested parameters. Buy/Rent > New home. Filters are optional parameters, please make sure the request follows the rules in each parameter.",Properties Listing,[{}],"[{'参数名': ['minPrice', 'maxPrice', 'housesOrChalets', 'flats', 'bedrooms0', 'bedrooms1', 'bedrooms2', 'bedrooms3', 'bedrooms4', 'rentToOwn', 'finished', 'stateSubsidized', 'bankOffer'], '参数类型': ['STRING', 'STRING', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['', '', '', '', '', '', '', '', 'Set true if you want to filter by 4 or more bedrooms.', 'Set true if you want to filter by: For rent with buying option', 'Set true if you want to filter by: Finished new home', 'Set true if you want to filter by: Subsidized housing', '']}]"
0.15219414234161377,Test Plan,https://rapidapi.com/RapidSri/api/test-plan/,test-plan.p.rapidapi.com,POST:translate,translate,,[{}],[{}]
0.15129175782203674,Add,https://rapidapi.com/sipp11/api/add2/,add2.p.rapidapi.com,GET:pow,number power,,"[{'参数名': ['base', 'exponent'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
0.15051326155662537,Currency Exchange Rates,https://rapidapi.com/standingapi-standingapi-default/api/currency-exchange-rates3/,currency-exchange-rates3.p.rapidapi.com,GET:Getting the latest exchange rate(s),"The /live/ endpoint returns the most recent exchange rate(s) for a given set of currencies. The base currency is the currency you're converting FROM, while the target currency or currencies are what you're converting TO.",,[{}],"[{'参数名': ['target'], '参数类型': ['STRING'], '参数注意事项': ['The target currency or currencies to get the exchange rate of versus the base currency. Like the base parameters, any currency passed here follows the ISO 4217 standard. If multiple currencies are passed in the target, they should be separated by commas (e.g., &target=EUR,CAD,AUD).']}]"
0.15048810839653015,Timeneye Time Tracking,https://rapidapi.com/dmdigital/api/timeneye-time-tracking/,dmdigital-timeneye-time-tracking.p.rapidapi.com,POST:getEntries,"Returns a list of the latest entries. You can filter it by projectId, dateFrom, dateTo or userId (the latter is only available for project managers or account owners to get another user's entries, or all users' entries using '-1'); you can use offset and limit to paginate the ...",,[{}],[{}]
0.15012134611606598,Paperlit,https://rapidapi.com/Paperlit/api/paperlit/,paperlit.p.rapidapi.com,GET:List Project's Issues,List of issues between all project's publications,Issues,"[{'参数名': ['projectid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.14993757009506226,Paperlit,https://rapidapi.com/Paperlit/api/paperlit/,paperlit.p.rapidapi.com,GET:List Channels,List of feed channels,Feed Channels,"[{'参数名': ['projectid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
0.14975515007972717,Realtor,https://rapidapi.com/epctex-epctex-default/api/realtor26/,realtor26.p.rapidapi.com,GET:searchSoldProperties,Returns all the sold properties that matches up by the filters,Property,[{}],"[{'参数名': ['minPrice', 'type', 'page', 'minBath', 'maxPrice', 'maxBed', 'maxBath', 'minBed', 'sort'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Minimum price filter for search results', 'Type of the properties', 'Page for the pagination of the search results', 'Minimum baths filter for search results', 'Maximum price filter for search results', 'Maximum beds filter for search results', 'Maximum baths filter for search results', 'Minimum beds filter for search results', 'Sorting of the search results']}]"
0.14968165755271912,Dock API,https://rapidapi.com/dock-labs-ag-dock-labs-ag-default/api/dock-api1/,dock-api1.p.rapidapi.com,GET:/revocationStatus/{regId}/{revId},Get the revocation status of a credential. More info about Revocation Status,revocationStatus,"[{'参数名': ['regId', 'revId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Revocation registry id', 'Credential revocation id']}]",[{}]
0.14933384954929352,my-test-3,https://rapidapi.com/yonaszamare-tdd3wc8Bo1Y/api/my-test-3/,my-test-3.p.rapidapi.com,GET:Third-test-api,"My third test api, published on public portal",,[{}],[{}]
0.14921149611473083,Concord Contract Management,https://rapidapi.com/concordworldwide/api/concord-contract-management/,concordworldwide-concord-contract-management-v1.p.rapidapi.com,GET:Create a new Version,"Creates a new, updated version of a contract using a unique identifier (uid) to identify the contract.",,[{}],[{}]
0.14864987134933472,USPTO Trademark,https://rapidapi.com/pentium10/api/uspto-trademark/,uspto-trademark.p.rapidapi.com,POST:/v1/trademarkExpiring,"Based on start_dateand end_datereturns trademarks where the projected renewal/expiration date is between.
Please note that the expiration_date date is the last day until legally the renewal can be filled in.",,[{}],[{}]
0.14810755848884583,Realty in US,https://rapidapi.com/apidojo/api/realty-in-us/,realty-in-us.p.rapidapi.com,GET:properties/v2/list-similar-homes (Deprecated),List similar properties for sale,properties,"[{'参数名': ['property_id'], '参数类型': ['STRING'], '参数注意事项': ['The value of property_id field returned in …/properties/list-…. or …/properties/v2/list-… endpoints.']}]",[{}]
0.14790815114974976,Apartments.com,https://rapidapi.com/epctex-epctex-default/api/apartments-com1/,apartments-com1.p.rapidapi.com,GET:searchProperty,Returns all the properties that matches up by the filters,Property,[{}],"[{'参数名': ['minRent', 'minBed', 'maxRent', 'page', 'maxBed', 'maxBath', 'minBath', 'sort'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Minimum rent filter for search results', 'Minimum beds filter for search results', 'Maximum rent filter for search results', 'Page for the pagination of the search results', 'Maximum beds filter for search results', 'Maximum baths filter for search results', 'Minimum baths filter for search results', 'Sort the search results']}]"
0.14739620685577393,Validate VAT Number,https://rapidapi.com/futureapi-futureapi-default/api/validate-vat-number/,validate-vat-number.p.rapidapi.com,GET:VAT validation API endpoint,Input,,"[{'参数名': ['vat'], '参数类型': ['STRING'], '参数注意事项': ['VAT identification number with country prefix, e.g. IE8256796U']}]",[{}]
0.1473463475704193,Cron,https://rapidapi.com/geekfeed/api/cron/,cron.p.rapidapi.com,POST:/validator,validate cron(Minutes Hours Day-of-month Month Day-of-week Year) expressions,,[{}],[{}]
0.14665746688842773,currencylayer,https://rapidapi.com/apilayer/api/currencylayer/,apilayer-currencylayer-v1.p.rapidapi.com,"GET:""change"" endpoint - request a currency's change parameters","Using the ""change"" API endpoint, you can obtain the ""change"" parameters (margin and percentage) of one or more currencies, optionally within a specific time-frame. Important: If you do not specify a time-frame, change parameters for ""yesterday to now"" will be displayed.",,[{}],"[{'参数名': ['currencies', 'start_date', 'end_date', 'source'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['""currencies"" - request only specific currencies (e.g. EUR,CAD,GBP)', '""start_date"" - optional - the starting date of the time-frame you want to specify (format: YYYY-MM-DD)', '""end_date"" - optional - the end date of the time-frame you want to specify (format: YYYY-MM-DD)', '""source"" - the currency to which all other exchange rates are relative (""Source Currency"")']}]"
